item name中文,model name中文,price,image url,product link,二级类目,三级类目,四级类目,邀请码,model id,final_1688_link,price judge,销售优先级,itemid,最大价格,销售优先级,该款式有sku数,是否有高价品加投资源,是否为重抛货,是否重点招募
大老板太阳能灯 500W 400W 300W 200W 白光，驱蚊灯（4色），太阳能供电灯，太阳能电池灯，太阳能灯 - 畅销产品,OT-500W 驱蚊灯,36.8,https://cf.shopee.co.th/file/th-11134207-7qukw-leu4e0yjnkdp55,http://shopee.co.th/product/262197181/6134504377,灯光,太阳能灯,太阳能驱虫灯/太阳能驱虫灯,IVCN2026091814317,51627476622,"相似款：
https://detail.1688.com/offer/874095765075.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982",P1,高销售优先级,6134504377,36.8,高销售优先级,1,否,是,是
一套4个豪华酒店级纯棉枕，100%硅胶纤维，触感柔软，可水洗,一套4个豪华酒店级纯棉枕，100%硅胶纤维，触感柔软，可水洗,64.63,https://cf.shopee.com.br/file/br-11134207-7r98o-m9hm6moiiwjd1a,http://shopee.com.br/product/447821862/23598461451,寝具,枕头,,IVCN2026091815685,189607097360,https://detail.1688.com/offer/896800234667.html?spm=a26352.b28411319.offerlist.144.130f1e62egCRKk,P0,高销售优先级,23598461451,64.63,高销售优先级,1,否,是,是
E-20 Y-20 盒（散装）PET 烘焙盒，每盒 400 个，透明盒，三明治盒，PET 盒,E-20 Y-20（每箱）,86.15,https://cf.shopee.co.th/file/sg-11134201-824i9-mf3kmhh5k8b20e,http://shopee.co.th/product/225657641/42771532511,派对用品,一次性餐具,,IVCN2026091816525,287351941369,相似款：https://detail.1688.com/offer/1031790499881.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,42771532511,86.15,高销售优先级,1,否,是,是
【无灯】73厘米 0-9 巨型发光数字气球填充盒 大型发光数字纸板生日马赛克气球框 生日装饰套装 儿童婚礼派对用品,暖白,8.84,https://cf.shopee.ph/file/cn-11134207-7ras8-m0pbzbe1e0nb33,http://shopee.ph/product/1009687631/26062787232,派对用品,气球,,IVCN2026091816019,187841371067,https://detail.1688.com/offer/782441949588.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2104999217555837418482109e0c6c&token=a5E3fl8lMk%2FW3DbQj8ORtpCZLAjTz1EoZu94ovbPG6nNmOrS2U8NfAapW3O%2B0nZt,P0,高销售优先级,26062787232,8.84,高销售优先级,1,否,是,是
🚀广告牌架🚀 高度可调节，双面展示广告牌，海报架，标牌架，塑木标牌架，广告牌架。,海报架*1,8.15,https://cf.shopee.co.th/file/th-11134207-7r98r-m016kb3oha4h1a,http://shopee.co.th/product/1102966071/24135888858,派对用品,背景幕布和横幅,,IVCN2026091815817,226758849671,https://detail.1688.com/offer/676222393246.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,24135888858,8.15,高销售优先级,1,否,是,是
金色LED环形吸顶灯，色温可调，无频闪，现代家居装饰。,D63-110-金,59.98,https://cf.shopee.com.br/file/br-11134207-820lu-mp8scvvb8um877,http://shopee.com.br/product/1613316522/58262155767,灯光,室内固定照明-天花灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN2026091816881,209622853018,https://detail.1688.com/offer/894913798129.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,58262155767,59.98,高销售优先级,1,否,是,是
Deltrônica 30厘米镜面球底座，带电机和LED灯，迪斯科球，派对，俱乐部，DJ，双电压,Deltrônica 30厘米镜面球底座，带电机和LED灯，迪斯科球，派对，俱乐部，DJ，双电压,20.3,https://cf.shopee.com.br/file/7eee9e93e69c0d9faa1edf4a5495191b,http://shopee.com.br/product/338608431/6262713294,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN2026091814323,71808628145,相似款：https://detail.1688.com/offer/999108838371.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,6262713294,20.3,高销售优先级,1,否,是,是
太阳能LED灯带 15米 户外防水 凹槽灯 8种模式 12小时 应急照明 花园天花板,15米暖风——大面板,107.62,https://cf.shopee.ph/file/ph-11134207-81zte-midwkcojql1jb8,http://shopee.ph/product/780781896/27021027539,灯光,太阳能灯,太阳能装饰灯,IVCN2026091816115,282264164706,相似款：https://detail.1688.com/offer/986896969287.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,27021027539,107.62,高销售优先级,1,否,是,是
LGL 20W 光合作用灯（带透镜）,LGL 20W 光合作用灯（带透镜）,20.5,https://cf.shopee.vn/file/vn-11134207-7r98o-ltby38dx9dc41c,http://shopee.vn/product/74473842/24070978929,灯光,功能灯,功能灯,IVCN2026091815809,148566256419,相似款：https://detail.1688.com/offer/575104021006.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0,P1,高销售优先级,24070978929,20.5,高销售优先级,1,否,是,是
【批发】100个防油三明治袋/防油纸/蜡纸 15 x 15厘米，适用于三明治/甜甜圈/吐司/印度薄饼/小吃,棕色三明治袋,2.4,https://cf.shopee.com.my/file/my-11134207-7qul9-lfjgv6jc78yhba,http://shopee.com.my/product/79341019/23838682270,派对用品,一次性餐具,,IVCN2026091815741,184204864212,https://detail.1688.com/offer/735822369001.html?,P0,高销售优先级,23838682270,2.4,高销售优先级,1,否,是,是
复古阁楼风格台灯，含灯泡。阁楼风格吸顶灯，复古阁楼风格。,黑色的,55,https://cf.shopee.co.th/file/336b065f795d1abf7d8e658bc8a10c32,http://shopee.co.th/product/341029121/20618562657,灯光,室内固定照明-天花灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN2026091814985,211002010572,相似款：https://detail.1688.com/offer/818788977951.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17846920826815618e0d2d&token=RnmtoTFHd%2Bjx5lmkN2Tmqsz%2Bk%2BBRC3VccNhWWelTx6rMahabGaYSLQGSyb6URMsU,P1,高销售优先级,20618562657,55,高销售优先级,1,否,是,是
风向标牌，双面可用，2.0米布料,风向标牌，双面可用，2.0米布料,20.51,https://cf.shopee.com.br/file/br-11134207-7r98o-lx8qjglipzeef5,http://shopee.com.br/product/1153017428/22493120602,派对用品,背景幕布和横幅,,IVCN2026091815291,189596518764,相似款：https://detail.1688.com/offer/828683256575.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=bab550726f27d8d27e6e4114648d3450&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC647DB51A97936BD5F83647F0B0989082DDD68BA75746167D914B587945FCB4AA7EEF6D6099BA67CE089F770C23C101B70D51BBC0B87C735C8E2838C9480F4A7B0557F50E2BD30CDC7E1560D54A120F87BD8A4DE49F45D0453C8770F059745F0AA41CEF7E415E51FF610798DED02129039827A65394D01EA1B969175D7DAE373FD7D01A83411B0B4A7D768D1C25111D92%26cbu_cps_trace_flag%3Dwrite,P1,高销售优先级,22493120602,20.51,高销售优先级,1,否,是,是
LuvinCo 60/100个混合素色闪光圣诞球套装，可用于装饰和圣诞树挂饰，带顶饰,红金配色 - 60 个球,20.98,https://cf.shopee.com.br/file/br-11134207-7r98o-mdkg5nfcscs9f7,http://shopee.com.br/product/1495626487/23394192585,派对用品,其他的,,IVCN2026091815585,199176700034,https://detail.1688.com/offer/806016521409.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b51056217643263987982881e0c5f&token=QaH3jGd1UNG2ikjiJhCVONQycIE6jRiR1LhCFBDxt6luu8Kf%2FnFSphhOYKpLGyPg,P0,高销售优先级,23394192585,20.98,高销售优先级,2,否,是,是
Baiamser 派对灯，72 种效果声控舞台灯频闪投影灯，带遥控器，适用于卧室、家居装饰、酒吧、锐舞派对、卡拉OK、生日礼物,Baiamser 派对灯，72 种效果声控舞台灯频闪投影灯，带遥控器，适用于卧室、家居装饰、酒吧、锐舞派对、卡拉OK、生日礼物,58,https://cf.shopee.com.br/file/cn-11134211-7r98o-lqmu5emohtthb5,http://shopee.com.br/product/538742014/24959101123,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN2026091815903,225995128797,https://detail.1688.com/offer/685662584134.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,24959101123,58,高销售优先级,1,否,是,是
涂漆中密度纤维板松木梯子，带3层置物架，适用于派对和生日装饰,白色的,79.6,https://cf.shopee.com.br/file/br-11134207-81ztg-mkmctldu0d1dc8,http://shopee.com.br/product/706708703/23395667413,派对用品,其他的,,IVCN2026091815593,209590514331,https://detail.1688.com/offer/971086593494.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i26&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,23395667413,79.6,高销售优先级,1,否,是,是
个性化名片 - 50、100、500 或 1000 张 - 我们负责设计*,4/4 - 前后，100 个单元,22.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mg2cwsp19atgf3,http://shopee.com.br/product/1425553381/23498800482,派对用品,牌,,IVCN2026091815655,139835139325,https://detail.1688.com/offer/671217925388.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21080f7717615548256022021e0f1e&token=IFGI6PQJyv93Ggo9WAmuMzMEh5SeyM2WVxc6jykZa0GQt6p15vrmxK5qGJ7xTzSD,P0,高销售优先级,23498800482,22.5,高销售优先级,3,否,是,是
"飞利浦 MESON 嵌入式筒灯 4"" 5"" 6"" 8"" 9W 13W 17W 24W LED 吸顶灯 59464 59465 59466 59467 59471 Lampu Siling",5英寸【圆形】13瓦，6500K 白色⚪️,10.71,https://cf.shopee.com.my/file/my-11134207-820lc-mrfmtdxiolc056,http://shopee.com.my/product/117577114/9437156663,灯光,室内固定照明-天花灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN2026091814455,34632362138,相似款：https://detail.1688.com/offer/801013111470.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2166f71a17539478059161167e0de2&token=%2FFsGnoisMWVblOKFBnCDpmzLc6EIhc8RrGzKx4pXlF8z3ktQuk0I2jlY4vnCWWqm,P1,高销售优先级,9437156663,10.71,高销售优先级,1,否,是,是
Mandaue Foam Prima支撑轮廓枕,Mandaue Foam Prima支撑轮廓枕,17,https://cf.shopee.ph/file/ph-11134207-820l7-mofbj6wwinlte1,http://shopee.ph/product/178857635/5149874243,寝具,枕头,,IVCN2026091814287,70826263341,相似款：https://detail.1688.com/offer/576268917434.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,5149874243,17,高销售优先级,1,否,是,是
两块拱形面板套装——一块罗马式拱形面板+一块圆形拱形面板 | 可拆卸式结构，适用于派对背景及气球装饰 | 活动及装饰,两块拱形面板套装——一块罗马式拱形面板+一块圆形拱形面板 | 可拆卸式结构，适用于派对背景及气球装饰 | 活动及装饰,67.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mh6awnh6w6pse5,http://shopee.com.br/product/1036213988/46051580767,派对用品,背景幕布和横幅,,IVCN2026091816617,435142616842,"https://detail.1688.com/offer/931093892984.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2127a84b17691368857134234e109b&token=QklJa4NJXmtX%2BZ4hyxUSdMdwVNJmlcXUmb5mDg%2Bl37uH3OvZbjTIgDPrteWfZ9%2BL&tracelog=cps&clickid=385a4998abe90b4f3eeb6a79053cee3b&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1D24E0CC14DD2AFC0983A5FA9A5C761CB1331DDC4753847ADEA5DD589B13E2FE9348394BC3CC3C62B9992F8828C4BE892326A1DE22FA3B206D8E139D549F938D4F48F0F356DAC3AF75E3BB51A60698E335438AE949661173F3335D5665F0EEA2E0BCE1938DB7E07B8B8D323560AF25B015F790E60E2141F14A6687F88FE35845CE777FBF8DF81545D%26cbu_cps_trace_flag%3Dwrite
https://detail.1688.com/offer/948834317729.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210702e017691361634263817e0dde&token=mV2JcsWdPmnGmP4JUcu2C4vEiC9Nkbptv0dNNQe5xH3zTwkMMNQj9pfhJuLaoqjy",P0,高销售优先级,46051580767,67.5,高销售优先级,1,否,是,是
抗冲击橡胶，边角防撞条，墙面防撞条，黄黑相间。,80厘米立柱边缘护栏，包含用于安装的额外锚栓。,3.2,https://cf.shopee.co.th/file/th-11134207-7r992-ltvcyue1nxq786,http://shopee.co.th/product/238447183/3753368505,其他的,,,,221260293927,"相似款：
https://detail.1688.com/offer/886656502308.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17629462045924977e0d8a&token=yAGSssXgb6XTCanzvizLz0IRxF9ioXOL%2BGL4tMNbEolHVm%2BEvZgGAyxMMqig6xAh",P1,高销售优先级,3753368505,3.2,高销售优先级,1,否,是,是
装饰好的花童和伴娘篮子,装饰好的花童和伴娘篮子,11.4,https://cf.shopee.com.br/file/br-11134207-820lt-mrr92krrl1xj3d,http://shopee.com.br/product/424833605/8744385712,派对用品,其他的,,IVCN2026091814425,54959521520,相似款：https://detail.1688.com/offer/620252993143.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,8744385712,11.4,高销售优先级,1,否,是,是
复古马车轮吊灯，工业风装饰，双电压，E-27灯座,Roda GG 90厘米,168,https://cf.shopee.com.br/file/br-11134207-820m0-mnfyyng6bbb6ca,http://shopee.com.br/product/319001684/13849279660,灯光,室内固定照明-天花灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN2026091814581,229405260923,相似款：https://detail.1688.com/offer/793041328956.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,13849279660,168,高销售优先级,1,否,是,是
10个、20个、30个和50个装透明泡泡气球套装，带水晶灯，适用于派对和活动，24英寸（60厘米）,套装包含10个LED气球和电池,17.8,https://cf.shopee.com.br/file/br-11134207-7r98o-m60cx9va1hv624,http://shopee.com.br/product/258322024/22098209889,派对用品,气球,,IVCN2026091815163,139648806704,https://detail.1688.com/offer/738648913366.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,22098209889,17.8,高销售优先级,4,否,是,是
巴黎台灯，饰以精致的印度圆顶设计，适用于客厅 - 奢华现代装饰,稻草色/金色,120,https://cf.shopee.com.br/file/br-11134207-7r98o-mcl1zudjo1z517,http://shopee.com.br/product/1165685471/23394253426,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN2026091815587,229425586649,相似款：https://detail.1688.com/offer/789856376508.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17708946933801480e101a&token=X%2FDFNA2MivEncOqaOofQvvVGY%2Bg4kTcfgc0VVLo%2BfYPDcAV6I5zb5ZSV6m5liNu%2F,P1,高销售优先级,23394253426,120,高销售优先级,1,否,是,是
8英寸厚床垫垫层（四层纤维），有3.5英尺/5英尺/6英尺三种尺寸可选。柔软舒适。床垫垫层。,深蓝色，5英尺。,47.4,https://cf.shopee.co.th/file/th-11134207-7r98p-lve2tu57r2ka67,http://shopee.co.th/product/62716634/24830871068,寝具,床垫保护套和床垫垫层,,IVCN2026091815887,128944596883,https://detail.1688.com/offer/841656070873.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,24830871068,47.4,高销售优先级,2,否,是,是
半月形弧形落地灯，带底座，兼具美观和装饰功能,罗莎,95,https://cf.shopee.com.br/file/br-11134207-7r98o-m4j8negyrrjpd7,http://shopee.com.br/product/543213596/22798102663,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN2026091815405,229426346350,"相似款：
https://detail.1688.com/offer/868872801843.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0",P1,高销售优先级,22798102663,95,高销售优先级,3,否,是,是
LED超薄筒灯迷你射灯吸顶式壁灯3W 5W 7W橱柜衣柜室内照明220V,暖白光 3000K，3W 白色机身,4.8,https://cf.shopee.com.my/file/0bf26bc2c0c07ab038b927e0a9e1ec06,http://shopee.com.my/product/308569437/23946950629,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN2026091815773,108123843226,https://detail.1688.com/offer/595965087312.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,23946950629,4.8,高销售优先级,2,否,是,是
MODI IP65 太阳能路灯，30w~120w，暖黄光/冷白光，工作时间长。,80瓦（暖黄色光）,12.9,https://cf.shopee.co.th/file/th-11134207-81ztg-moqnnnzb3imnfc,http://shopee.co.th/product/953797407/54759042371,灯光,太阳能灯,太阳能路灯,IVCN2026091816709,375801465216,相似款：https://detail.1688.com/offer/976899013109.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,54759042371,12.9,高销售优先级,1,否,是,是
55种天然足浴产品，适合作为派对回礼、婚礼回礼、新娘送礼会回礼,55种天然足浴产品，适合作为派对回礼、婚礼回礼、新娘送礼会回礼,3.9,https://cf.shopee.com.br/file/br-11134207-7r98o-lwmebha8m5iu35,http://shopee.com.br/product/1189006156/21197746318,派对用品,其他的,,IVCN2026091815045,228768338245,https://detail.1688.com/offer/963804966815.html?spm=a26352.13672862.offerlist.13.3ed61e62jXlBwg&offerId=963804966815&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=6069405778512&trace_log=normal&uuid=547638d473594c959b7e83d7ec1d8ddc&forcePC=1761546051540,P0,高销售优先级,21197746318,3.9,高销售优先级,1,否,是,是
GeeParty 10米黄麻绳绿色藤蔓人造叶子麻绳，适用于丛林探险主题生日派对装饰,1卷10米,3.9,https://cf.shopee.com.my/file/cn-11134207-7ras8-m1ntkept88x93f,http://shopee.com.my/product/833679123/29405525458,派对用品,其他的,,IVCN2026091816327,246210698380,相似款：https://detail.1688.com/offer/589210715803.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2107b59c17582543222897725e103e&token=8IBlo7vi9QqkDIV4Gg2WT5gKsMq6JaTkgnGE1dpCGDtZFspW3j1f6NdemjppwBOo,P1,高销售优先级,29405525458,3.9,高销售优先级,1,否,是,是
[25/50个装] 寿司托盘 长方形 黑色 带圆顶盖 8种尺寸,红色 JY1102 - 50便士,15,https://cf.shopee.ph/file/ph-11134207-7rash-m84kke6j7i4tae,http://shopee.ph/product/281726197/21577356738,派对用品,一次性餐具,,IVCN2026091815091,184134019649,https://detail.1688.com/offer/720856307659.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,21577356738,15,高销售优先级,1,否,是,是
北欧现代风格LED吊灯，适用于卧室和客厅装饰,6个灯头，暖光,85,https://cf.shopee.co.th/file/sg-11134201-7reot-m23kd2nc1wo017,http://shopee.co.th/product/551008308/25265909620,灯光,室内固定照明-天花灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN2026091815931,187337852935,https://detail.1688.com/offer/1034887471688.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b5681be17847075608506766e0fb8&token=1RujB2bVXGO%2BKGxra%2B%2FFf%2FgwYQfNHm7FBZ2epvryqbc9o3AuC132xBaQ0LDfdrwq,P0,高销售优先级,25265909620,85,高销售优先级,2,否,是,是
